# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.,,,,
# ,,,,
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI),,,,
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.,,,,
# ,,,,
# STN         LON(east)   LAT(north)  ALT(m)      NAME,,,,
# 275         5.873       52.056      48.20       Deelen      ,,,,
# TG        : Etmaalgemiddelde temperatuur (in 0.1 graden Celsius) / Daily mean temperature in (0.1 degrees Celsius),,,,
# Q         : Globale straling (in J/cm2) / Global radiation (in J/cm2),,,,
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm),,,,
# STN,YYYYMMDD,   TG,    Q,   RH
275,20130608,151,2872,0
275,20130609,127,2520,0
275,20130610,119,2281,0
275,20130611,152,2201,0
275,20130612,187,990,13
275,20130613,160,707,22
275,20130614,148,1758,0
275,20130615,151,2146,9
275,20130616,149,2129,-1
275,20130617,189,2023,-1
275,20130618,238,2495,-1
275,20130619,225,1298,-1
275,20130620,196,811,51
275,20130621,165,618,31
275,20130622,161,1245,17
275,20130623,142,1181,42
275,20130624,133,1026,37
275,20130625,125,1722,-1
275,20130626,123,1699,3
275,20130627,124,1217,39
275,20130628,130,767,142
275,20130629,141,2210,42
275,20130630,152,1571,0
275,20130701,153,1339,0
275,20130702,161,1935,63
275,20130703,167,1034,-1
275,20130704,178,1371,0
275,20130705,177,1266,3
275,20130706,193,2793,0
275,20130707,205,2856,0
275,20130708,198,2765,0
275,20130709,189,2820,0
275,20130710,158,1778,-1
275,20130711,143,1613,0
275,20130712,138,1305,0
275,20130713,157,2223,0
275,20130714,159,1466,0
275,20130715,192,2653,0
275,20130716,197,2327,0
275,20130717,212,1737,0
275,20130718,221,2710,0
275,20130719,203,2188,0
275,20130720,180,1272,0
275,20130721,232,2701,0
275,20130722,262,2408,0
275,20130723,240,1721,93
275,20130724,208,1456,-1
275,20130725,223,2099,0
275,20130726,217,1297,29
275,20130727,213,1369,345
275,20130728,194,1445,3
275,20130729,201,2141,0
275,20130730,176,1003,57
275,20130731,187,985,47
275,20130801,248,2563,0
275,20130802,274,2331,0
275,20130803,201,1885,-1
275,20130804,204,2228,0
275,20130805,228,2140,64
275,20130806,180,1584,-1
275,20130807,144,447,125
275,20130808,162,1998,1
275,20130809,170,1921,0
275,20130810,159,1397,0
275,20130811,164,1597,6
275,20130812,159,1187,0
275,20130813,136,1674,51
275,20130814,141,1573,0
275,20130815,154,1095,9
275,20130816,199,1958,7
275,20130817,192,1430,26
275,20130818,182,1410,53
275,20130819,153,1322,77
275,20130820,146,1468,0
275,20130821,173,1645,0
275,20130822,184,1325,-1
275,20130823,198,1979,0
275,20130824,188,1354,36
275,20130825,178,969,0
275,20130826,176,2030,0
275,20130827,176,1864,0
275,20130828,176,1498,0
275,20130829,161,1565,0
275,20130830,167,1383,-1
275,20130831,155,1435,4
275,20130901,135,1089,0
275,20130902,160,668,0
275,20130903,178,702,0
275,20130904,203,1596,0
275,20130905,232,1886,0
275,20130906,207,1399,19
275,20130907,164,460,3
275,20130908,142,977,164
275,20130909,129,1284,152
275,20130910,125,784,289
275,20130911,137,1156,88
275,20130912,137,771,114
275,20130913,139,1082,1
275,20130914,144,444,73
275,20130915,120,1097,72
275,20130916,106,1314,21
275,20130917,100,1115,41
275,20130918,108,1031,8
275,20130919,117,756,13
275,20130920,132,539,1
275,20130921,122,881,0
275,20130922,158,552,0
275,20130923,156,697,0
275,20130924,149,554,-1
275,20130925,149,736,-1
275,20130926,114,783,0
275,20130927,99,1455,0
275,20130928,114,1448,0
275,20130929,119,1426,0
275,20130930,104,1358,0
275,20131001,96,1368,0
275,20131002,98,1140,0
275,20131003,119,1174,16
275,20131004,148,841,31
275,20131005,134,601,0
275,20131006,113,704,0
275,20131007,118,952,0
275,20131008,144,566,-1
275,20131009,129,416,5
275,20131010,81,968,1
275,20131011,72,107,170
275,20131012,79,668,101
275,20131013,79,118,263
275,20131014,101,189,46
275,20131015,90,312,98
275,20131016,96,416,7
275,20131017,117,713,0
275,20131018,104,377,3
275,20131019,131,667,41
275,20131020,148,626,5
275,20131021,145,473,-1
275,20131022,169,842,245
275,20131023,154,444,4
275,20131024,112,834,0
275,20131025,144,244,6
275,20131026,162,500,0
275,20131027,139,342,46
275,20131028,134,414,129
275,20131029,99,450,15
275,20131030,83,743,0
275,20131031,99,569,0
275,20131101,108,347,-1
275,20131102,103,133,95
275,20131103,87,479,71
275,20131104,77,173,206
275,20131105,65,221,86
275,20131106,93,186,64
275,20131107,110,168,63
275,20131108,88,383,62
275,20131109,80,500,109
275,20131110,49,470,20
275,20131111,52,479,0
275,20131112,66,86,21
275,20131113,44,554,0
275,20131114,57,105,21
275,20131115,51,380,0
275,20131116,49,167,0
275,20131117,58,121,-1
275,20131118,46,63,3
275,20131119,47,178,6
275,20131120,19,371,16
275,20131121,22,271,4
275,20131122,37,174,2
275,20131123,35,179,0
275,20131124,45,220,2
275,20131125,33,245,-1
275,20131126,43,180,3
275,20131127,46,192,2
275,20131128,77,152,-1
275,20131129,57,51,38
275,20131130,47,216,1
275,20131201,53,277,-1
275,20131202,30,330,0
275,20131203,5,417,0
275,20131204,33,90,11
275,20131205,29,69,141
275,20131206,23,278,35
275,20131207,44,83,1
275,20131208,74,132,3
275,20131209,87,134,-1
275,20131210,51,363,0
275,20131211,17,177,0
275,20131212,29,284,0
275,20131213,13,346,0
275,20131214,49,147,43
275,20131215,74,112,13
275,20131216,95,275,0
275,20131217,62,41,0
275,20131218,76,180,-1
275,20131219,64,158,115
275,20131220,51,294,0
275,20131221,66,103,35
275,20131222,74,90,17
275,20131223,78,204,7
275,20131224,100,23,86
275,20131225,60,225,64
275,20131226,45,159,0
275,20131227,71,47,86
275,20131228,63,229,102
275,20131229,45,284,4
275,20131230,47,273,12
275,20131231,62,249,6
275,20140101,66,327,6
275,20140102,84,147,13
275,20140103,82,178,78
275,20140104,70,209,3
275,20140105,53,327,20
275,20140106,106,137,23
275,20140107,103,193,0
275,20140108,82,169,56
275,20140109,88,93,32
275,20140110,55,341,3
275,20140111,35,138,11
275,20140112,14,401,0
275,20140113,55,235,-1
275,20140114,45,263,0
275,20140115,38,118,38
275,20140116,67,101,17
275,20140117,73,165,89
275,20140118,69,387,-1
275,20140119,54,363,0
275,20140120,25,75,-1
275,20140121,27,81,-1
275,20140122,26,187,0
275,20140123,15,93,39
275,20140124,25,174,-1
275,20140125,29,247,47
275,20140126,46,313,132
275,20140127,35,303,14
275,20140128,40,545,0
275,20140129,-6,277,0
275,20140130,3,464,0
275,20140131,26,563,-1
275,20140201,57,138,58
275,20140202,46,635,0
275,20140203,38,665,0
275,20140204,53,503,0
275,20140205,67,482,1
275,20140206,75,425,75
275,20140207,72,86,122
275,20140208,65,113,38
275,20140209,55,240,37
275,20140210,39,318,1
275,20140211,54,530,32
275,20140212,53,684,19
275,20140213,43,246,46
275,20140214,47,448,96
275,20140215,95,493,1
275,20140216,54,716,-1
275,20140217,54,354,9
275,20140218,58,293,12
275,20140219,71,386,4
275,20140220,79,246,92
275,20140221,65,591,21
275,20140222,57,350,-1
275,20140223,67,849,0
275,20140224,78,922,0
275,20140225,88,420,3
275,20140226,69,863,-1
275,20140227,49,516,53
275,20140228,54,552,5
275,20140301,54,495,12
275,20140302,57,987,3
275,20140303,49,240,9
275,20140304,55,948,0
275,20140305,42,904,0
275,20140306,65,1325,0
275,20140307,79,859,0
275,20140308,93,1222,0
275,20140309,123,1367,0
275,20140310,109,1337,0
275,20140311,91,1117,0
275,20140312,83,1352,0
275,20140313,78,1367,0
275,20140314,53,1095,0
275,20140315,92,772,3
275,20140316,100,489,-1
275,20140317,95,480,0
275,20140318,84,231,52
275,20140319,110,1281,1
275,20140320,134,1614,0
275,20140321,73,478,117
275,20140322,58,686,35
275,20140323,35,909,17
275,20140324,40,1275,25
275,20140325,47,1344,0
275,20140326,40,1232,1
275,20140327,84,1575,-1
275,20140328,102,1682,0
275,20140329,118,1654,0
275,20140330,136,1395,0
275,20140331,145,1277,0
275,20140401,134,1509,0
275,20140402,140,1473,0
275,20140403,150,1577,-1
275,20140404,127,401,-1
275,20140405,112,1123,-1
275,20140406,131,759,11
275,20140407,162,1256,41
275,20140408,81,1229,44
275,20140409,92,1476,0
275,20140410,112,755,0
275,20140411,105,1053,-1
275,20140412,84,1663,-1
275,20140413,97,1618,0
275,20140414,81,1505,23
275,20140415,55,1366,-1
275,20140416,72,2254,0
275,20140417,109,1722,8
275,20140418,76,1530,1
275,20140419,110,2077,-1
275,20140420,155,2078,0
275,20140421,117,592,-1
275,20140422,129,1788,0
275,20140423,137,1640,0
275,20140424,145,1294,38
275,20140425,168,2022,24
275,20140426,141,1606,0
275,20140427,114,722,81
275,20140428,129,971,-1
275,20140429,133,664,58
275,20140430,131,1059,184
275,20140501,125,1352,0
275,20140502,90,999,0
275,20140503,83,2006,0
275,20140504,68,1557,0
275,20140505,125,2269,0
275,20140506,143,1123,17
275,20140507,122,1126,31
275,20140508,114,410,137
275,20140509,118,1223,50
275,20140510,108,475,63
275,20140511,96,648,239
275,20140512,98,1001,105
275,20140513,96,1891,9
275,20140514,84,1743,1
275,20140515,83,1350,0
275,20140516,120,2746,0
275,20140517,130,2577,0
275,20140518,162,2669,0
275,20140519,189,2587,0
275,20140520,207,2201,14
275,20140521,184,1345,6
275,20140522,182,1789,6
275,20140523,159,1389,0
275,20140524,153,1593,0
275,20140525,159,2402,0
275,20140526,156,750,137
275,20140527,153,621,107
275,20140528,125,372,115
275,20140529,97,593,5
275,20140530,116,2081,0
275,20140531,132,2551,0
275,20140601,124,2056,0
275,20140602,148,2182,0
275,20140603,158,1967,0
275,20140604,149,1399,188
275,20140605,122,1443,52
275,20140606,167,2910,0
275,20140607,215,2194,0
275,20140608,206,2097,0
275,20140609,214,1989,142
275,20140610,208,2150,53
275,20140611,175,2672,5
275,20140612,163,2357,0
275,20140613,165,2073,0
275,20140614,153,1653,0
275,20140615,148,2250,0
275,20140616,137,1134,2
275,20140617,155,1349,-1
275,20140618,140,1660,0
275,20140619,139,697,11
275,20140620,137,1467,7
275,20140621,149,1818,0
275,20140622,138,1776,0
275,20140623,144,2089,0
275,20140624,153,1658,-1
275,20140625,140,1913,0
275,20140626,167,1942,0
275,20140627,168,1415,65
275,20140628,160,1378,13
275,20140629,151,1852,42
275,20140630,130,1548,1
275,20140701,126,1991,0
275,20140702,142,2172,0
275,20140703,179,2567,0
275,20140704,214,2108,3
275,20140705,197,1168,32
275,20140706,195,1377,48
275,20140707,173,2164,0
275,20140708,147,467,189
275,20140709,157,276,132
275,20140710,214,2187,133
275,20140711,198,1581,0
275,20140712,196,1896,0
275,20140713,187,2052,0
275,20140714,182,1928,0
275,20140715,165,941,0
275,20140716,192,2437,0
275,20140717,216,2082,0
275,20140718,253,2591,0
275,20140719,271,2444,-1
275,20140720,223,1478,28
275,20140721,193,550,134
275,20140722,220,2611,0
275,20140723,227,2695,0
275,20140724,213,2468,0
275,20140725,177,705,2
275,20140726,191,1238,32
275,20140727,207,1819,23
275,20140728,185,954,1316
275,20140729,215,2389,0
275,20140730,184,1836,0
275,20140731,179,2316,0
275,20140801,199,2096,0
275,20140802,210,1527,275
275,20140803,199,2042,0
275,20140804,185,2097,0
275,20140805,170,1679,0
275,20140806,177,1033,22
275,20140807,178,1154,24
275,20140808,191,1052,73
275,20140809,190,1593,27
275,20140810,183,1071,179
275,20140811,164,1969,1
275,20140812,154,1871,4
275,20140813,160,2224,0
275,20140814,153,1193,117
275,20140815,145,1214,13
275,20140816,148,1404,14
275,20140817,142,502,159
275,20140818,133,1286,91
275,20140819,116,1353,44
275,20140820,119,1561,87
275,20140821,126,1302,-1
275,20140822,127,1080,51
275,20140823,117,1540,5
275,20140824,113,1498,0
275,20140825,125,874,43
275,20140826,131,694,116
275,20140827,147,2113,0
275,20140828,173,1291,50
275,20140829,165,1479,1
275,20140830,152,531,128
275,20140831,140,1234,37
275,20140901,142,1362,0
275,20140902,151,1082,0
275,20140903,160,1574,0
275,20140904,179,1776,0
275,20140905,179,911,0
275,20140906,165,647,0
275,20140907,162,1108,0
275,20140908,135,1728,0
275,20140909,135,755,-1
275,20140910,139,901,0
275,20140911,151,1447,0
275,20140912,154,1647,0
275,20140913,166,1406,0
275,20140914,156,991,0
275,20140915,170,995,0
275,20140916,193,1283,0
275,20140917,189,1540,0
275,20140918,196,1583,0
275,20140919,176,838,0
275,20140920,170,816,24
275,20140921,148,1079,46
275,20140922,119,940,-1
275,20140923,123,1072,0
275,20140924,121,417,85
275,20140925,128,878,0
275,20140926,144,410,3
275,20140927,135,1473,0
275,20140928,154,1173,0
275,20140929,164,546,81
275,20140930,158,748,2
275,20141001,156,792,0
275,20141002,161,629,0
275,20141003,159,1052,0
275,20141004,159,1211,0
275,20141005,123,223,3
275,20141006,141,344,3
275,20141007,120,589,57
275,20141008,128,519,274
275,20141009,147,700,0
275,20141010,135,871,0
275,20141011,119,363,150
275,20141012,121,752,20
275,20141013,148,538,21
275,20141014,124,302,7
275,20141015,130,601,18
275,20141016,136,487,21
275,20141017,139,416,4
275,20141018,165,825,0
275,20141019,169,669,21
275,20141020,139,572,2
275,20141021,106,162,161
275,20141022,90,568,37
275,20141023,113,403,1
275,20141024,112,274,44
275,20141025,119,239,-1
275,20141026,122,545,0
275,20141027,122,702,0
275,20141028,91,756,0
275,20141029,99,94,12
275,20141030,123,206,-1
275,20141031,134,425,0
275,20141101,139,695,0
275,20141102,148,666,34
275,20141103,123,256,126
275,20141104,88,265,10
275,20141105,66,310,0
275,20141106,53,260,-1
275,20141107,71,204,-1
275,20141108,97,582,0
275,20141109,93,482,-1
275,20141110,93,520,30
275,20141111,91,358,1
275,20141112,91,213,2
275,20141113,80,534,0
275,20141114,101,360,23
275,20141115,96,154,17
275,20141116,82,75,117
275,20141117,92,465,1
275,20141118,74,86,1
275,20141119,72,103,1
275,20141120,68,105,0
275,20141121,48,465,0
275,20141122,75,384,-1
275,20141123,106,404,5
275,20141124,58,452,12
275,20141125,40,373,0
275,20141126,44,239,-1
275,20141127,67,171,25
275,20141128,51,303,0
275,20141129,20,229,0
275,20141130,18,59,-1
275,20141201,8,74,0
275,20141202,2,121,0
275,20141203,-20,62,0
275,20141204,-6,69,0
275,20141205,30,120,1
275,20141206,35,282,-1
275,20141207,27,77,44
275,20141208,18,228,2
275,20141209,12,149,4
275,20141210,52,273,81
275,20141211,51,138,65
275,20141212,68,43,220
275,20141213,38,123,2
275,20141214,24,345,0
275,20141215,49,116,81
275,20141216,45,245,12
275,20141217,70,45,46
275,20141218,111,51,30
275,20141219,83,132,203
275,20141220,60,106,5
275,20141221,67,94,1
275,20141222,103,37,32
275,20141223,106,122,6
275,20141224,69,71,55
275,20141225,32,174,11
275,20141226,13,320,-1
275,20141227,2,52,146
275,20141228,-31,482,-1
275,20141229,11,307,33
275,20141230,22,117,3
275,20141231,28,255,1
275,20150101,23,245,0
275,20150102,57,302,42
275,20150103,26,63,10
275,20150104,12,392,0
275,20150105,15,143,0
275,20150106,24,271,22
275,20150107,32,356,-1
275,20150108,56,42,194
275,20150109,88,71,71
275,20150110,90,64,66
275,20150111,50,168,20
275,20150112,76,66,36
275,20150113,81,70,164
275,20150114,37,166,42
275,20150115,77,31,71
275,20150116,49,333,2
275,20150117,17,490,-1
275,20150118,15,61,104
275,20150119,4,154,28
275,20150120,-1,254,0
275,20150121,-7,291,0
275,20150122,-16,87,0
275,20150123,-23,135,0
275,20150124,-4,333,71
275,20150125,10,177,14
275,20150126,42,103,24
275,20150127,31,245,10
275,20150128,40,64,101
275,20150129,11,161,153
275,20150130,5,346,71
275,20150131,5,500,5
275,20150201,13,263,8
275,20150202,8,314,25
275,20150203,9,461,0
275,20150204,-12,544,1
275,20150205,-12,448,1
275,20150206,-10,770,0
275,20150207,2,304,3
275,20150208,41,315,-1
275,20150209,52,262,13
275,20150210,52,249,14
275,20150211,29,161,0
275,20150212,4,273,0
275,20150213,36,805,0
275,20150214,64,644,-1
275,20150215,18,807,0
275,20150216,13,840,0
275,20150217,22,248,2
275,20150218,4,802,0
275,20150219,30,618,0
275,20150220,48,126,166
275,20150221,22,313,117
275,20150222,16,552,25
275,20150223,47,549,36
275,20150224,46,526,14
275,20150225,40,700,20
275,20150226,59,358,69
275,20150227,37,932,4
275,20150228,41,928,-1
275,20150301,76,952,99
275,20150302,42,786,26
275,20150303,27,347,44
275,20150304,34,479,33
275,20150305,35,750,0
275,20150306,54,397,0
275,20150307,81,1000,0
275,20150308,94,1320,0
275,20150309,81,400,1
275,20150310,68,1190,4
275,20150311,13,1311,0
275,20150312,57,1464,0
275,20150313,42,1445,0
275,20150314,29,408,2
275,20150315,51,320,1
275,20150316,63,1188,0
275,20150317,84,1415,0
275,20150318,60,1254,0
275,20150319,58,755,0
275,20150320,21,653,0
275,20150321,57,741,53
275,20150322,33,1512,0
275,20150323,32,1535,0
275,20150324,45,1338,1
275,20150325,51,273,93
275,20150326,47,680,49
275,20150327,50,754,21
275,20150328,66,585,66
275,20150329,89,267,189
275,20150330,66,1146,50
275,20150331,81,796,101
275,20150401,54,1118,46
275,20150402,51,1322,48
275,20150403,63,1385,0
275,20150404,49,1061,9
275,20150405,39,1374,0
275,20150406,54,759,-1
275,20150407,67,1314,0
275,20150408,90,1240,0
275,20150409,106,1839,0
275,20150410,116,1913,0
275,20150411,90,660,37
275,20150412,101,1943,-1
275,20150413,75,1752,-1
275,20150414,115,2006,0
275,20150415,136,2153,0
275,20150416,91,1735,0
275,20150417,82,1591,0
275,20150418,87,2117,0
275,20150419,67,2214,0
275,20150420,112,2323,0
275,20150421,95,2364,0
275,20150422,77,2170,0
275,20150423,83,2045,0
275,20150424,120,2054,0
275,20150425,114,734,44
275,20150426,110,825,45
275,20150427,78,1903,0
275,20150428,47,1644,2
275,20150429,88,1393,24
275,20150430,86,1589,31
275,20150501,75,2040,0
275,20150502,95,2414,0
275,20150503,127,946,28
275,20150504,152,1221,62
275,20150505,155,1462,97
275,20150506,116,1424,56
275,20150507,109,1567,89
275,20150508,139,1621,-1
275,20150509,134,1061,9
275,20150510,126,2452,0
275,20150511,179,2331,0
275,20150512,140,1670,0
275,20150513,114,1836,0
275,20150514,107,2397,0
275,20150515,92,2602,0
275,20150516,88,691,13
275,20150517,107,2098,0
275,20150518,111,1036,25
275,20150519,95,1631,96
275,20150520,98,2215,9
275,20150521,114,2113,0
275,20150522,145,1780,0
275,20150523,120,1134,13
275,20150524,130,2848,5
275,20150525,121,1492,11
275,20150526,107,1436,12
275,20150527,124,1587,0
275,20150528,121,1305,44
275,20150529,109,1363,33
275,20150530,102,2022,5
275,20150531,126,777,128
275,20150601,124,1927,0
275,20150602,148,503,15
275,20150603,138,1382,-1
275,20150604,155,2917,0
275,20150605,225,2655,91
275,20150606,153,2903,0
275,20150607,132,2765,0
275,20150608,116,2289,0
275,20150609,113,1714,0
275,20150610,157,2930,0
275,20150611,178,2953,0
275,20150612,213,2896,-1
275,20150613,181,1775,10
275,20150614,152,1028,0
275,20150615,134,2856,0
275,20150616,106,1491,0
275,20150617,157,2183,82
275,20150618,146,1882,7
275,20150619,123,1265,50
275,20150620,123,1156,7
275,20150621,141,1112,120
275,20150622,120,994,90
275,20150623,112,668,53
275,20150624,146,1848,0
275,20150625,178,2722,0
275,20150626,201,1836,33
275,20150627,174,2131,-1
275,20150628,168,1489,3
275,20150629,183,2176,0
275,20150630,204,2928,0
275,20150701,260,2927,0
275,20150702,261,2576,259
275,20150703,243,2574,0
275,20150704,262,2293,0
275,20150705,208,1910,3
275,20150706,184,2599,0
275,20150707,207,1562,-1
275,20150708,153,1082,86
275,20150709,128,2022,4
275,20150710,159,2783,0
275,20150711,208,2595,0
275,20150712,169,835,15
275,20150713,167,495,52
275,20150714,179,1180,28
275,20150715,174,973,14
275,20150716,198,2676,-1
275,20150717,221,2526,96
275,20150718,181,2109,10
275,20150719,155,1071,51
275,20150720,174,1509,18
275,20150721,206,2379,2
275,20150722,188,2149,0
275,20150723,175,2105,0
275,20150724,186,1430,72
275,20150725,142,577,231
275,20150726,143,1891,23
275,20150727,158,805,211
275,20150728,150,1329,50
275,20150729,133,1742,66
275,20150730,124,1604,19
275,20150731,127,2139,0
275,20150801,158,2372,0
275,20150802,178,2410,0
275,20150803,236,2475,0
275,20150804,170,750,66
275,20150805,189,2353,0
275,20150806,218,2371,0
275,20150807,209,2197,-1
275,20150808,188,1897,0
275,20150809,182,1673,-1
275,20150810,193,1374,-1
275,20150811,195,1692,0
275,20150812,196,1506,0
275,20150813,220,2191,0
275,20150814,211,1681,7
275,20150815,185,1130,140
275,20150816,145,326,224
275,20150817,140,259,261
275,20150818,142,653,39
275,20150819,166,1879,4
275,20150820,185,2155,0
275,20150821,202,1897,0
275,20150822,210,1987,0
275,20150823,200,2048,100
275,20150824,184,1290,51
275,20150825,160,1107,78
275,20150826,203,1387,14
275,20150827,155,416,74
275,20150828,153,1473,0
275,20150829,173,2043,0
275,20150830,202,1539,47
275,20150831,213,1528,238
275,20150901,150,833,26
275,20150902,130,1332,-1
275,20150903,116,1132,49
275,20150904,129,830,164
275,20150905,125,1132,70
275,20150906,121,1147,9
275,20150907,142,1126,17
275,20150908,135,776,-1
275,20150909,129,1549,0
275,20150910,137,1729,0
275,20150911,139,1722,0
275,20150912,158,897,105
275,20150913,165,982,2
275,20150914,143,763,95
275,20150915,126,974,3
275,20150916,150,439,82
275,20150917,143,371,78
275,20150918,133,1181,17
275,20150919,132,884,-1
275,20150920,126,539,0
275,20150921,135,1169,22
275,20150922,125,651,14
275,20150923,126,880,21
275,20150924,123,425,16
275,20150925,115,709,1
275,20150926,105,1366,0
275,20150927,113,1025,0
275,20150928,118,831,0
275,20150929,113,1379,0
275,20150930,118,1422,0
275,20151001,108,1398,0
275,20151002,108,1415,0
275,20151003,114,916,0
275,20151004,112,988,0
275,20151005,134,896,3
275,20151006,150,425,67
275,20151007,145,533,19
275,20151008,128,484,12
275,20151009,111,1083,0
275,20151010,101,745,0
275,20151011,60,1106,0
275,20151012,42,877,0
275,20151013,28,380,0
275,20151014,38,208,83
275,20151015,59,139,73
275,20151016,69,186,63
275,20151017,75,244,0
275,20151018,65,197,3
275,20151019,93,175,1
275,20151020,78,345,-1
275,20151021,91,450,16
275,20151022,112,203,21
275,20151023,108,555,0
275,20151024,110,319,-1
275,20151025,99,757,2
275,20151026,108,751,0
275,20151027,112,806,0
275,20151028,101,422,1
275,20151029,110,506,0
275,20151030,100,642,0
275,20151031,96,756,0
275,20151101,79,707,0
275,20151102,72,703,0
275,20151103,98,685,0
275,20151104,119,369,-1
275,20151105,130,240,49
275,20151106,150,151,67
275,20151107,160,236,58
275,20151108,133,383,1
275,20151109,132,293,35
275,20151110,134,68,33
275,20151111,121,182,9
275,20151112,128,306,-1
275,20151113,106,421,23
275,20151114,82,273,69
275,20151115,134,58,158
275,20151116,119,102,41
275,20151117,131,112,162
275,20151118,125,283,10
275,20151119,104,169,66
275,20151120,61,214,45
275,20151121,33,139,52
275,20151122,8,298,17
275,20151123,21,538,0
275,20151124,28,81,112
275,20151125,46,253,22
275,20151126,16,466,0
275,20151127,39,165,8
275,20151128,57,370,79
275,20151129,94,97,153
275,20151130,87,91,246
275,20151201,89,130,9
275,20151202,104,123,-1
275,20151203,90,164,0
275,20151204,86,371,51
275,20151205,72,205,0
275,20151206,95,168,14
275,20151207,98,145,20
275,20151208,97,323,44
275,20151209,64,373,0
275,20151210,53,243,2
275,20151211,60,59,128
275,20151212,62,198,31
275,20151213,64,251,20
275,20151214,71,247,0
275,20151215,67,238,-1
275,20151216,108,56,61
275,20151217,132,268,12
275,20151218,113,117,9
275,20151219,118,106,2
275,20151220,115,164,3
275,20151221,102,162,77
275,20151222,124,56,17
275,20151223,99,245,8
275,20151224,98,176,5
275,20151225,90,138,6
275,20151226,125,251,-1
275,20151227,112,116,3
275,20151228,89,316,0
275,20151229,77,231,0
275,20151230,65,329,0
275,20151231,73,297,19
275,20160101,42,139,-1
275,20160102,44,74,13
275,20160103,61,151,115
275,20160104,36,66,120
275,20160105,54,94,8
275,20160106,3,147,24
275,20160107,48,81,112
275,20160108,42,376,-1
275,20160109,47,181,2
275,20160110,67,384,7
275,20160111,45,86,36
275,20160112,50,165,22
275,20160113,38,167,37
275,20160114,28,112,95
275,20160115,15,129,28
275,20160116,7,233,50
275,20160117,-25,566,-1
275,20160118,-37,590,0
275,20160119,-37,556,-1
275,20160120,2,271,-1
275,20160121,-8,179,0
275,20160122,-1,463,46
275,20160123,57,155,0
275,20160124,68,68,10
275,20160125,106,519,0
275,20160126,91,337,23
275,20160127,104,72,156
275,20160128,55,580,10
275,20160129,76,110,20
275,20160130,62,73,224
275,20160131,55,202,30
275,20160201,110,111,25
275,20160202,79,200,18
275,20160203,34,484,12
275,20160204,34,122,24
275,20160205,79,147,14
275,20160206,91,175,0
275,20160207,82,388,15
275,20160208,79,383,153
275,20160209,47,134,110
275,20160210,38,462,44
275,20160211,25,530,-1
275,20160212,22,416,0
275,20160213,18,589,12
275,20160214,6,194,158
275,20160215,6,762,10
275,20160216,-11,982,0
275,20160217,-13,1015,0
275,20160218,15,551,-1
275,20160219,29,576,7
275,20160220,75,177,89
275,20160221,100,138,64
275,20160222,61,217,86
275,20160223,33,752,8
275,20160224,3,720,16
275,20160225,-3,719,25
275,20160226,8,519,0
275,20160227,14,1061,0
275,20160228,15,1147,0
275,20160229,7,1221,0
275,20160301,6,333,58
275,20160302,50,608,72
275,20160303,24,857,4
275,20160304,10,175,125
275,20160305,0,759,0
275,20160306,12,775,13
275,20160307,10,901,12
275,20160308,24,724,8
275,20160309,37,815,0
275,20160310,36,1197,0
275,20160311,27,897,0
275,20160312,25,1401,0
275,20160313,32,1415,0
275,20160314,37,1478,0
275,20160315,38,394,-1
275,20160316,41,1101,0
275,20160317,49,1523,0
275,20160318,46,319,-1
275,20160319,57,547,-1
275,20160320,60,591,14
275,20160321,66,491,8
275,20160322,66,689,7
275,20160323,71,804,4
275,20160324,70,381,1
275,20160325,61,334,69
275,20160326,91,1668,0
275,20160327,93,1031,47
275,20160328,91,742,11
275,20160329,71,979,63
275,20160330,78,1236,9
275,20160331,72,843,0
275,20160401,69,1707,0
275,20160402,105,1038,-1
275,20160403,152,1174,4
275,20160404,127,1021,6
275,20160405,94,542,12
275,20160406,82,575,43
275,20160407,63,1136,35
275,20160408,64,660,2
275,20160409,87,1733,0
275,20160410,102,1402,5
275,20160411,123,2058,-1
275,20160412,117,1727,28
275,20160413,81,1427,-1
275,20160414,99,1634,0
275,20160415,98,724,139
275,20160416,79,1210,4
275,20160417,54,1437,19
275,20160418,73,1401,-1
275,20160419,85,1667,-1
275,20160420,70,2335,0
275,20160421,98,2328,0
275,20160422,85,1763,0
275,20160423,53,1596,6
275,20160424,32,1717,51
275,20160425,35,817,71
275,20160426,35,1049,141
275,20160427,48,1214,28
275,20160428,46,1472,27
275,20160429,69,791,43
